player_id,name,salary,season,season_end,team,career_PTS,career_AST,career_TRB,career_WS,career_PER
azubuke01,Kelenna Azubuike,2900000,2008-09,2009,Golden State Warriors,10.5,1.1,4.0,9.3,14.3
azubuke01,Kelenna Azubuike,3132000,2009-10,2010,Golden State Warriors,10.5,1.1,4.0,9.3,14.3
azubuke01,Kelenna Azubuike,3300000,2010-11,2011,New York Knicks,10.5,1.1,4.0,9.3,14.3
azubuke01,Kelenna Azubuike,885120,2012-13,2013,Cleveland Cavaliers,10.5,1.1,4.0,9.3,14.3
babbch01,Chris Babb,48028,2014-15,2015,Boston Celtics,1.6,0.2,1.2,0.0,3.7
babbilu01,Luke Babbitt,1645440,2010-11,2011,Portland Trail Blazers,4.8,0.6,2.2,7.2,10.1
babbilu01,Luke Babbitt,1768800,2011-12,2012,Portland Trail Blazers,4.8,0.6,2.2,7.2,10.1
babbilu01,Luke Babbitt,1892280,2012-13,2013,Portland Trail Blazers,4.8,0.6,2.2,7.2,10.1
babbilu01,Luke Babbitt,981084,2014-15,2015,New Orleans Pelicans,4.8,0.6,2.2,7.2,10.1
babbilu01,Luke Babbitt,1100000,2015-16,2016,New Orleans Pelicans,4.8,0.6,2.2,7.2,10.1
babbilu01,Luke Babbitt,1227000,2016-17,2017,Miami Heat,4.8,0.6,2.2,7.2,10.1
babbilu01,Luke Babbitt,1974159,2017-18,2018,Miami Heat,4.8,0.6,2.2,7.2,10.1
bacondw01,Dwayne Bacon,815615,2017-18,2018,Charlotte Hornets,5.1,0.9,2.2,1.1,8.8
bairsca01,Cameron Bairstow,507336,2014-15,2015,Chicago Bulls,1.2,0.2,1.0,-0.1,5.0
bairsca01,Cameron Bairstow,845059,2015-16,2016,Chicago Bulls,1.2,0.2,1.0,-0.1,5.0
bakerro01,Ron Baker,543471,2016-17,2017,New York Knicks,3.1,1.8,1.4,0.2,7.4
bakerro01,Ron Baker,4328000,2017-18,2018,New York Knicks,3.1,1.8,1.4,0.2,7.4
balkmre01,Renaldo Balkman,1369920,2008-09,2009,Denver Nuggets,4.0,0.6,3.5,7.2,14.3
balkmre01,Renaldo Balkman,2112417,2009-10,2010,Denver Nuggets,4.0,0.6,3.5,7.2,14.3
balkmre01,Renaldo Balkman,1675000,2010-11,2011,New York Knicks,4.0,0.6,3.5,7.2,14.3
balkmre01,Renaldo Balkman,1675000,2011-12,2012,New York Knicks,4.0,0.6,3.5,7.2,14.3
balkmre01,Renaldo Balkman,1675000,2012-13,2013,New York Knicks,4.0,0.6,3.5,7.2,14.3
balllo01,Lonzo Ball,6286560,2017-18,2018,Los Angeles Lakers,10.0,6.4,6.2,3.5,12.2
banksma01,Marcus Banks,4260000,2008-09,2009,Toronto Raptors,5.9,2.1,1.5,6.6,12.2
banksma01,Marcus Banks,4553793,2009-10,2010,Toronto Raptors,5.9,2.1,1.5,6.6,12.2
banksma01,Marcus Banks,4847586,2010-11,2011,New Orleans Hornets,5.9,2.1,1.5,6.6,12.2
barbole01,Leandro Barbosa,6100000,2008-09,2009,Phoenix Suns,10.6,2.1,2.0,37.4,15.1
barbole01,Leandro Barbosa,6600000,2009-10,2010,Phoenix Suns,10.6,2.1,2.0,37.4,15.1
barbole01,Leandro Barbosa,7100000,2010-11,2011,Toronto Raptors,10.6,2.1,2.0,37.4,15.1
barbole01,Leandro Barbosa,7600000,2011-12,2012,Toronto Raptors,10.6,2.1,2.0,37.4,15.1
barbole01,Leandro Barbosa,1229255,2012-13,2013,Washington Wizards,10.6,2.1,2.0,37.4,15.1
barbole01,Leandro Barbosa,1448490,2014-15,2015,Golden State Warriors,10.6,2.1,2.0,37.4,15.1
barbole01,Leandro Barbosa,2500000,2015-16,2016,Golden State Warriors,10.6,2.1,2.0,37.4,15.1
barbole01,Leandro Barbosa,4000000,2016-17,2017,Phoenix Suns,10.6,2.1,2.0,37.4,15.1
barbole01,Leandro Barbosa,500000,2017-18,2018,Phoenix Suns,10.6,2.1,2.0,37.4,15.1
bareajo01,J.J. Barea,1500000,2008-09,2009,Dallas Mavericks,9.0,3.9,2.1,23.1,14.5
bareajo01,J.J. Barea,1657500,2009-10,2010,Dallas Mavericks,9.0,3.9,2.1,23.1,14.5
bareajo01,J.J. Barea,1815000,2010-11,2011,Dallas Mavericks,9.0,3.9,2.1,23.1,14.5
bareajo01,J.J. Barea,4300000,2011-12,2012,Minnesota Timberwolves,9.0,3.9,2.1,23.1,14.5
bareajo01,J.J. Barea,4493500,2012-13,2013,Minnesota Timberwolves,9.0,3.9,2.1,23.1,14.5
bareajo01,J.J. Barea,4687000,2013-14,2014,Minnesota Timberwolves,9.0,3.9,2.1,23.1,14.5
bareajo01,J.J. Barea,1310286,2014-15,2015,Dallas Mavericks,9.0,3.9,2.1,23.1,14.5
bareajo01,J.J. Barea,4000000,2015-16,2016,Dallas Mavericks,9.0,3.9,2.1,23.1,14.5
bareajo01,J.J. Barea,4096950,2016-17,2017,Dallas Mavericks,9.0,3.9,2.1,23.1,14.5
bareajo01,J.J. Barea,3903900,2017-18,2018,Dallas Mavericks,9.0,3.9,2.1,23.1,14.5
bargnan01,Andrea Bargnani,5176440,2008-09,2009,Toronto Raptors,14.3,1.2,4.6,18.9,14.4
bargnan01,Andrea Bargnani,6527491,2009-10,2010,Toronto Raptors,14.3,1.2,4.6,18.9,14.4
bargnan01,Andrea Bargnani,8500000,2010-11,2011,Toronto Raptors,14.3,1.2,4.6,18.9,14.4
bargnan01,Andrea Bargnani,9250000,2011-12,2012,Toronto Raptors,14.3,1.2,4.6,18.9,14.4
bargnan01,Andrea Bargnani,10000000,2012-13,2013,Toronto Raptors,14.3,1.2,4.6,18.9,14.4
bargnan01,Andrea Bargnani,11862500,2013-14,2014,New York Knicks,14.3,1.2,4.6,18.9,14.4
bargnan01,Andrea Bargnani,11500000,2014-15,2015,New York Knicks,14.3,1.2,4.6,18.9,14.4
bargnan01,Andrea Bargnani,1039298,2015-16,2016,Brooklyn Nets,14.3,1.2,4.6,18.9,14.4
bargnan01,Andrea Bargnani,323599,2016-17,2017,Brooklyn Nets,14.3,1.2,4.6,18.9,14.4
barneha02,Harrison Barnes,2798040,2012-13,2013,Golden State Warriors,13.6,1.5,4.9,29.7,13.3
barneha02,Harrison Barnes,2923920,2013-14,2014,Golden State Warriors,13.6,1.5,4.9,29.7,13.3
barneha02,Harrison Barnes,3049920,2014-15,2015,Golden State Warriors,13.6,1.5,4.9,29.7,13.3
barneha02,Harrison Barnes,3873398,2015-16,2016,Golden State Warriors,13.6,1.5,4.9,29.7,13.3
barneha02,Harrison Barnes,22116750,2016-17,2017,Dallas Mavericks,13.6,1.5,4.9,29.7,13.3
barneha02,Harrison Barnes,23112004,2017-18,2018,Dallas Mavericks,13.6,1.5,4.9,29.7,13.3
barnema02,Matt Barnes,926678,2008-09,2009,Phoenix Suns,8.2,1.8,4.6,42.8,12.7
barnema02,Matt Barnes,1600000,2009-10,2010,Orlando Magic,8.2,1.8,4.6,42.8,12.7
barnema02,Matt Barnes,1765000,2010-11,2011,Los Angeles Lakers,8.2,1.8,4.6,42.8,12.7
barnema02,Matt Barnes,1906200,2011-12,2012,Los Angeles Lakers,8.2,1.8,4.6,42.8,12.7
barnema02,Matt Barnes,1229255,2012-13,2013,Los Angeles Clippers,8.2,1.8,4.6,42.8,12.7
barnema02,Matt Barnes,3250000,2013-14,2014,Los Angeles Clippers,8.2,1.8,4.6,42.8,12.7
barnema02,Matt Barnes,3396250,2014-15,2015,Los Angeles Clippers,8.2,1.8,4.6,42.8,12.7
barnema02,Matt Barnes,3542500,2015-16,2016,Memphis Grizzlies,8.2,1.8,4.6,42.8,12.7
barnema02,Matt Barnes,6125000,2016-17,2017,Sacramento Kings,8.2,1.8,4.6,42.8,12.7
barnema02,Matt Barnes,383351,2016-17,2017,Golden State Warriors,8.2,1.8,4.6,42.8,12.7
barnema02,Matt Barnes,2133542,2017-18,2018,Sacramento Kings,8.2,1.8,4.6,42.8,12.7
barroea01,Earl Barron,188558,2010-11,2011,Phoenix Suns,4.6,0.5,3.5,-0.6,8.6
barroea01,Earl Barron,185588,2011-12,2012,Golden State Warriors,4.6,0.5,3.5,-0.6,8.6
barroea01,Earl Barron,358600,2012-13,2013,Washington Wizards,4.6,0.5,3.5,-0.6,8.6
barroea01,Earl Barron,107676,2014-15,2015,Phoenix Suns,4.6,0.5,3.5,-0.6,8.6
barrybr01,Brent Barry,1910000,2008-09,2009,Houston Rockets,9.3,3.2,3.0,70.5,15.7
barrybr01,Brent Barry,2062800,2009-10,2010,Houston Rockets,9.3,3.2,3.0,70.5,15.7
bartowi01,Will Barton,550000,2012-13,2013,Portland Trail Blazers,10.5,2.4,3.9,16.4,14.4
bartowi01,Will Barton,788872,2013-14,2014,Portland Trail Blazers,10.5,2.4,3.9,16.4,14.4
bartowi01,Will Barton,915243,2014-15,2015,Denver Nuggets,10.5,2.4,3.9,16.4,14.4
bartowi01,Will Barton,3333333,2015-16,2016,Denver Nuggets,10.5,2.4,3.9,16.4,14.4
bartowi01,Will Barton,3533333,2016-17,2017,Denver Nuggets,10.5,2.4,3.9,16.4,14.4
bartowi01,Will Barton,3533333,2017-18,2018,Denver Nuggets,10.5,2.4,3.9,16.4,14.4
bassbr01,Brandon Bass,826269,2008-09,2009,Dallas Mavericks,8.7,0.8,4.5,42.8,15.3
bassbr01,Brandon Bass,4000000,2009-10,2010,Orlando Magic,8.7,0.8,4.5,42.8,15.3
bassbr01,Brandon Bass,4000000,2010-11,2011,Orlando Magic,8.7,0.8,4.5,42.8,15.3
bassbr01,Brandon Bass,4250000,2011-12,2012,Boston Celtics,8.7,0.8,4.5,42.8,15.3
bassbr01,Brandon Bass,6000000,2012-13,2013,Boston Celtics,8.7,0.8,4.5,42.8,15.3
bassbr01,Brandon Bass,6450000,2013-14,2014,Boston Celtics,8.7,0.8,4.5,42.8,15.3
bassbr01,Brandon Bass,6900000,2014-15,2015,Boston Celtics,8.7,0.8,4.5,42.8,15.3
bassbr01,Brandon Bass,3000000,2015-16,2016,Los Angeles Lakers,8.7,0.8,4.5,42.8,15.3
bassbr01,Brandon Bass,1551659,2016-17,2017,Los Angeles Clippers,8.7,0.8,4.5,42.8,15.3
bastoma01,Maceo Baston,2272860,2008-09,2009,Indiana Pacers,2.7,0.2,1.7,2.3,14.4
battito01,Tony Battie,5746000,2008-09,2009,Orlando Magic,6.1,0.6,5.1,36.4,12.6
battito01,Tony Battie,6292000,2009-10,2010,New Jersey Nets,6.1,0.6,5.1,36.4,12.6
battito01,Tony Battie,1352181,2010-11,2011,Philadelphia 76ers,6.1,0.6,5.1,36.4,12.6
battito01,Tony Battie,1352181,2011-12,2012,Philadelphia 76ers,6.1,0.6,5.1,36.4,12.6
battish01,Shane Battier,6448900,2008-09,2009,Houston Rockets,8.6,1.8,4.2,75.7,12.6
battish01,Shane Battier,6864200,2009-10,2010,Houston Rockets,8.6,1.8,4.2,75.7,12.6
battish01,Shane Battier,7354500,2010-11,2011,Memphis Grizzlies,8.6,1.8,4.2,75.7,12.6
battish01,Shane Battier,3000000,2011-12,2012,Miami Heat,8.6,1.8,4.2,75.7,12.6
battish01,Shane Battier,3135000,2012-13,2013,Miami Heat,8.6,1.8,4.2,75.7,12.6
battish01,Shane Battier,3270000,2013-14,2014,Miami Heat,8.6,1.8,4.2,75.7,12.6
batumni01,Nicolas Batum,1040640,2008-09,2009,Portland Trail Blazers,11.8,3.8,5.3,54.1,14.9
batumni01,Nicolas Batum,1118760,2009-10,2010,Portland Trail Blazers,11.8,3.8,5.3,54.1,14.9
batumni01,Nicolas Batum,1196760,2010-11,2011,Portland Trail Blazers,11.8,3.8,5.3,54.1,14.9
batumni01,Nicolas Batum,2155365,2011-12,2012,Portland Trail Blazers,11.8,3.8,5.3,54.1,14.9
batumni01,Nicolas Batum,10850000,2012-13,2013,Portland Trail Blazers,11.8,3.8,5.3,54.1,14.9
batumni01,Nicolas Batum,11295250,2013-14,2014,Portland Trail Blazers,11.8,3.8,5.3,54.1,14.9
batumni01,Nicolas Batum,11765500,2014-15,2015,Portland Trail Blazers,11.8,3.8,5.3,54.1,14.9
batumni01,Nicolas Batum,12235750,2015-16,2016,Charlotte Hornets,11.8,3.8,5.3,54.1,14.9
batumni01,Nicolas Batum,20869566,2016-17,2017,Charlotte Hornets,11.8,3.8,5.3,54.1,14.9
batumni01,Nicolas Batum,22434783,2017-18,2018,Charlotte Hornets,11.8,3.8,5.3,54.1,14.9
bayleje01,Jerryd Bayless,1993560,2008-09,2009,Portland Trail Blazers,8.4,2.9,2.1,18.6,12.2
bayleje01,Jerryd Bayless,2143080,2009-10,2010,Portland Trail Blazers,8.4,2.9,2.1,18.6,12.2
bayleje01,Jerryd Bayless,2292600,2010-11,2011,Toronto Raptors,8.4,2.9,2.1,18.6,12.2
bayleje01,Jerryd Bayless,3042280,2011-12,2012,Toronto Raptors,8.4,2.9,2.1,18.6,12.2
bayleje01,Jerryd Bayless,3000000,2012-13,2013,Memphis Grizzlies,8.4,2.9,2.1,18.6,12.2
bayleje01,Jerryd Bayless,3135000,2013-14,2014,Memphis Grizzlies,8.4,2.9,2.1,18.6,12.2
bayleje01,Jerryd Bayless,3000000,2014-15,2015,Milwaukee Bucks,8.4,2.9,2.1,18.6,12.2
bayleje01,Jerryd Bayless,3000000,2015-16,2016,Milwaukee Bucks,8.4,2.9,2.1,18.6,12.2
bayleje01,Jerryd Bayless,9424084,2016-17,2017,Philadelphia 76ers,8.4,2.9,2.1,18.6,12.2
bayleje01,Jerryd Bayless,9000000,2017-18,2018,Philadelphia 76ers,8.4,2.9,2.1,18.6,12.2
baynear01,Aron Baynes,401170,2012-13,2013,San Antonio Spurs,5.4,0.7,4.4,17.0,14.0
baynear01,Aron Baynes,788872,2013-14,2014,San Antonio Spurs,5.4,0.7,4.4,17.0,14.0
baynear01,Aron Baynes,2077000,2014-15,2015,San Antonio Spurs,5.4,0.7,4.4,17.0,14.0
baynear01,Aron Baynes,6500000,2015-16,2016,Detroit Pistons,5.4,0.7,4.4,17.0,14.0
baynear01,Aron Baynes,6500000,2016-17,2017,Detroit Pistons,5.4,0.7,4.4,17.0,14.0
baynear01,Aron Baynes,4328000,2017-18,2018,Boston Celtics,5.4,0.7,4.4,17.0,14.0
bazemke01,Kent Bazemore,473604,2012-13,2013,Golden State Warriors,8.7,1.9,3.1,11.0,12.2
bazemke01,Kent Bazemore,788872,2013-14,2014,Golden State Warriors,8.7,1.9,3.1,11.0,12.2
bazemke01,Kent Bazemore,2000000,2014-15,2015,Atlanta Hawks,8.7,1.9,3.1,11.0,12.2
bazemke01,Kent Bazemore,2000000,2015-16,2016,Atlanta Hawks,8.7,1.9,3.1,11.0,12.2
bazemke01,Kent Bazemore,15730338,2016-17,2017,Atlanta Hawks,8.7,1.9,3.1,11.0,12.2
bazemke01,Kent Bazemore,16910113,2017-18,2018,Atlanta Hawks,8.7,1.9,3.1,11.0,12.2
bealbr01,Bradley Beal,4133280,2012-13,2013,Washington Wizards,19.8,3.7,3.9,36.4,17.1
bealbr01,Bradley Beal,4319280,2013-14,2014,Washington Wizards,19.8,3.7,3.9,36.4,17.1
bealbr01,Bradley Beal,4505280,2014-15,2015,Washington Wizards,19.8,3.7,3.9,36.4,17.1
bealbr01,Bradley Beal,5694674,2015-16,2016,Washington Wizards,19.8,3.7,3.9,36.4,17.1
bealbr01,Bradley Beal,22116750,2016-17,2017,Washington Wizards,19.8,3.7,3.9,36.4,17.1
bealbr01,Bradley Beal,23775506,2017-18,2018,Washington Wizards,19.8,3.7,3.9,36.4,17.1
beaslma01,Malik Beasley,1627320,2016-17,2017,Denver Nuggets,7.2,0.8,1.7,5.0,13.0
beaslma01,Malik Beasley,1700640,2017-18,2018,Denver Nuggets,7.2,0.8,1.7,5.0,13.0
beaslmi01,Michael Beasley,4314960,2008-09,2009,Miami Heat,12.4,1.3,4.7,15.6,15.6
beaslmi01,Michael Beasley,4638600,2009-10,2010,Miami Heat,12.4,1.3,4.7,15.6,15.6
beaslmi01,Michael Beasley,4962240,2010-11,2011,Minnesota Timberwolves,12.4,1.3,4.7,15.6,15.6
beaslmi01,Michael Beasley,6262347,2011-12,2012,Minnesota Timberwolves,12.4,1.3,4.7,15.6,15.6
beaslmi01,Michael Beasley,5750000,2012-13,2013,Phoenix Suns,12.4,1.3,4.7,15.6,15.6
beaslmi01,Michael Beasley,4666667,2013-14,2014,Phoenix Suns,12.4,1.3,4.7,15.6,15.6
beaslmi01,Michael Beasley,1027424,2013-14,2014,Miami Heat,12.4,1.3,4.7,15.6,15.6
beaslmi01,Michael Beasley,777778,2014-15,2015,Phoenix Suns,12.4,1.3,4.7,15.6,15.6
beaslmi01,Michael Beasley,330226,2014-15,2015,Miami Heat,12.4,1.3,4.7,15.6,15.6
beaslmi01,Michael Beasley,306527,2015-16,2016,Houston Rockets,12.4,1.3,4.7,15.6,15.6
beaslmi01,Michael Beasley,1403611,2016-17,2017,Milwaukee Bucks,12.4,1.3,4.7,15.6,15.6
beaslmi01,Michael Beasley,777777,2016-17,2017,Phoenix Suns,12.4,1.3,4.7,15.6,15.6
beaslmi01,Michael Beasley,1471382,2017-18,2018,New York Knicks,12.4,1.3,4.7,15.6,15.6
beaubro01,Rodrigue Beaubois,1075440,2009-10,2010,Dallas Mavericks,7.1,2.1,1.9,4.8,14.5
beaubro01,Rodrigue Beaubois,1156080,2010-11,2011,Dallas Mavericks,7.1,2.1,1.9,4.8,14.5
beaubro01,Rodrigue Beaubois,1236720,2011-12,2012,Dallas Mavericks,7.1,2.1,1.9,4.8,14.5
beaubro01,Rodrigue Beaubois,2227333,2012-13,2013,Dallas Mavericks,7.1,2.1,1.9,4.8,14.5
belinma01,Marco Belinelli,1446720,2008-09,2009,Golden State Warriors,10.0,1.7,2.1,29.6,12.3
belinma01,Marco Belinelli,1547640,2009-10,2010,Toronto Raptors,10.0,1.7,2.1,29.6,12.3
belinma01,Marco Belinelli,2380270,2010-11,2011,New Orleans Hornets,10.0,1.7,2.1,29.6,12.3
belinma01,Marco Belinelli,3377604,2011-12,2012,New Orleans Hornets,10.0,1.7,2.1,29.6,12.3
belinma01,Marco Belinelli,1957000,2012-13,2013,Chicago Bulls,10.0,1.7,2.1,29.6,12.3
belinma01,Marco Belinelli,2750000,2013-14,2014,San Antonio Spurs,10.0,1.7,2.1,29.6,12.3
belinma01,Marco Belinelli,2873750,2014-15,2015,San Antonio Spurs,10.0,1.7,2.1,29.6,12.3
belinma01,Marco Belinelli,6333333,2015-16,2016,Sacramento Kings,10.0,1.7,2.1,29.6,12.3
belinma01,Marco Belinelli,6333333,2016-17,2017,Charlotte Hornets,10.0,1.7,2.1,29.6,12.3
belinma01,Marco Belinelli,6306060,2017-18,2018,Atlanta Hawks,10.0,1.7,2.1,29.6,12.3
belinma01,Marco Belinelli,776217,2017-18,2018,Philadelphia 76ers,10.0,1.7,2.1,29.6,12.3
bellch01,Charlie Bell,3354480,2008-09,2009,Milwaukee Bucks,8.5,2.3,2.2,12.5,11.2
bellch01,Charlie Bell,3596000,2009-10,2010,Milwaukee Bucks,8.5,2.3,2.2,12.5,11.2
bellch01,Charlie Bell,4447792,2010-11,2011,Golden State Warriors,8.5,2.3,2.2,12.5,11.2
bellch01,Charlie Bell,4099920,2011-12,2012,Golden State Warriors,8.5,2.3,2.2,12.5,11.2
belljo01,Jordan Bell,815615,2017-18,2018,Golden State Warriors,3.9,1.4,3.1,4.5,15.5
bellra01,Raja Bell,5000000,2008-09,2009,Charlotte Bobcats,9.9,1.7,2.8,32.7,10.9
bellra01,Raja Bell,5250000,2009-10,2010,Golden State Warriors,9.9,1.7,2.8,32.7,10.9
bellra01,Raja Bell,3000000,2010-11,2011,Utah Jazz,9.9,1.7,2.8,32.7,10.9
bellra01,Raja Bell,3240000,2011-12,2012,Utah Jazz,9.9,1.7,2.8,32.7,10.9
bellra01,Raja Bell,3480000,2012-13,2013,Utah Jazz,9.9,1.7,2.8,32.7,10.9
bembrde01,DeAndre' Bembry,1499760,2016-17,2017,Atlanta Hawks,6.3,1.9,3.3,0.8,10.0
bembrde01,DeAndre' Bembry,1567200,2017-18,2018,Atlanta Hawks,6.3,1.9,3.3,0.8,10.0
bendedr01,Dragan Bender,4276320,2016-17,2017,Phoenix Suns,5.3,1.2,3.8,0.2,7.4
bendedr01,Dragan Bender,4468800,2017-18,2018,Phoenix Suns,5.3,1.2,3.8,0.2,7.4
bendejo01,Jonathan Bender,801361,2009-10,2010,New York Knicks,5.5,0.6,2.2,3.8,10.9
benimje01,Jerrelle Benimon,35000,2014-15,2015,Denver Nuggets,0.0,0.0,1.5,0.0,4.7
benimje01,Jerrelle Benimon,29843,2014-15,2015,Utah Jazz,0.0,0.0,1.5,0.0,4.7
bennean01,Anthony Bennett,5324280,2013-14,2014,Cleveland Cavaliers,4.4,0.5,3.1,0.5,10.2
bennean01,Anthony Bennett,5563920,2014-15,2015,Minnesota Timberwolves,4.4,0.5,3.1,0.5,10.2
bennean01,Anthony Bennett,3650000,2015-16,2016,Minnesota Timberwolves,4.4,0.5,3.1,0.5,10.2
bennean01,Anthony Bennett,947276,2015-16,2016,Toronto Raptors,4.4,0.5,3.1,0.5,10.2
bennean01,Anthony Bennett,1015696,2016-17,2017,Brooklyn Nets,4.4,0.5,3.1,0.5,10.2
bensoke02,Keith Benson,75000,2016-17,2017,Miami Heat,0.0,0.0,1.0,0.0,6.0
bentibe01,Ben Bentil,250000,2016-17,2017,Boston Celtics,0.0,0.0,0.7,-0.1,-17.6
bentibe01,Ben Bentil,50000,2016-17,2017,Indiana Pacers,0.0,0.0,0.7,-0.1,-17.6
bentibe01,Ben Bentil,31969,2016-17,2017,Dallas Mavericks,0.0,0.0,0.7,-0.1,-17.6
bertada01,Davis Bertans,543471,2016-17,2017,San Antonio Spurs,6.2,1.0,2.3,9.3,13.3
bertada01,Davis Bertans,1312611,2017-18,2018,San Antonio Spurs,6.2,1.0,2.3,9.3,13.3
beverpa01,Patrick Beverley,281377,2012-13,2013,Houston Rockets,9.0,3.5,4.3,24.8,12.5
beverpa01,Patrick Beverley,788872,2013-14,2014,Houston Rockets,9.0,3.5,4.3,24.8,12.5
beverpa01,Patrick Beverley,915243,2014-15,2015,Houston Rockets,9.0,3.5,4.3,24.8,12.5
beverpa01,Patrick Beverley,6500000,2015-16,2016,Houston Rockets,9.0,3.5,4.3,24.8,12.5
beverpa01,Patrick Beverley,6000000,2016-17,2017,Houston Rockets,9.0,3.5,4.3,24.8,12.5
beverpa01,Patrick Beverley,5513514,2017-18,2018,Los Angeles Clippers,9.0,3.5,4.3,24.8,12.5
bhullsi01,Sim Bhullar,29843,2014-15,2015,Sacramento Kings,0.7,0.3,0.3,0.0,44.3
bibbymi01,Mike Bibby,14983603,2008-09,2009,Atlanta Hawks,14.7,5.5,3.1,73.2,16.1
bibbymi01,Mike Bibby,6217617,2009-10,2010,Atlanta Hawks,14.7,5.5,3.1,73.2,16.1
bibbymi01,Mike Bibby,5564767,2010-11,2011,Washington Wizards,14.7,5.5,3.1,73.2,16.1
bibbymi01,Mike Bibby,1352181,2011-12,2012,New York Knicks,14.7,5.5,3.1,73.2,16.1
biedran01,Andris Biedrins,9000000,2008-09,2009,Golden State Warriors,6.3,0.9,7.0,30.7,15.3
biedran01,Andris Biedrins,9000000,2009-10,2010,Golden State Warriors,6.3,0.9,7.0,30.7,15.3
biedran01,Andris Biedrins,9000000,2010-11,2011,Golden State Warriors,6.3,0.9,7.0,30.7,15.3
biedran01,Andris Biedrins,9000000,2011-12,2012,Golden State Warriors,6.3,0.9,7.0,30.7,15.3
biedran01,Andris Biedrins,9000000,2012-13,2013,Golden State Warriors,6.3,0.9,7.0,30.7,15.3
biedran01,Andris Biedrins,9000000,2013-14,2014,Utah Jazz,6.3,0.9,7.0,30.7,15.3
billuch01,Chauncey Billups,11050000,2008-09,2009,Denver Nuggets,15.2,5.4,2.9,120.8,18.8
billuch01,Chauncey Billups,12100000,2009-10,2010,Denver Nuggets,15.2,5.4,2.9,120.8,18.8
billuch01,Chauncey Billups,13150000,2010-11,2011,New York Knicks,15.2,5.4,2.9,120.8,18.8
billuch01,Chauncey Billups,12199968,2011-12,2012,New York Knicks,15.2,5.4,2.9,120.8,18.8
billuch01,Chauncey Billups,2000032,2011-12,2012,Los Angeles Clippers,15.2,5.4,2.9,120.8,18.8
billuch01,Chauncey Billups,4000000,2012-13,2013,Los Angeles Clippers,15.2,5.4,2.9,120.8,18.8
billuch01,Chauncey Billups,2500000,2013-14,2014,Detroit Pistons,15.2,5.4,2.9,120.8,18.8
birchkh01,Khem Birch,50000,2014-15,2015,Miami Heat,4.5,0.8,4.0,4.6,17.9
birchkh01,Khem Birch,815615,2017-18,2018,Orlando Magic,4.5,0.8,4.0,4.6,17.9
biyombi01,Bismack Biyombo,2798040,2011-12,2012,Charlotte Bobcats,4.9,0.5,6.3,22.9,12.8
biyombi01,Bismack Biyombo,3007920,2012-13,2013,Charlotte Bobcats,4.9,0.5,6.3,22.9,12.8
biyombi01,Bismack Biyombo,3049920,2013-14,2014,Charlotte Bobcats,4.9,0.5,6.3,22.9,12.8
biyombi01,Bismack Biyombo,3873398,2014-15,2015,Charlotte Hornets,4.9,0.5,6.3,22.9,12.8
biyombi01,Bismack Biyombo,3000000,2015-16,2016,Toronto Raptors,4.9,0.5,6.3,22.9,12.8
biyombi01,Bismack Biyombo,17000000,2016-17,2017,Orlando Magic,4.9,0.5,6.3,22.9,12.8
biyombi01,Bismack Biyombo,17000000,2017-18,2018,Orlando Magic,4.9,0.5,6.3,22.9,12.8
bjeline01,Nemanja Bjelica,4000000,2015-16,2016,Minnesota Timberwolves,7.1,1.5,4.4,10.7,12.9
bjeline01,Nemanja Bjelica,3800000,2016-17,2017,Minnesota Timberwolves,7.1,1.5,4.4,10.7,12.9
bjeline01,Nemanja Bjelica,3949999,2017-18,2018,Minnesota Timberwolves,7.1,1.5,4.4,10.7,12.9
blackta01,Tarik Black,507336,2014-15,2015,Los Angeles Lakers,4.9,0.5,4.7,7.7,14.4
blackta01,Tarik Black,845059,2015-16,2016,Los Angeles Lakers,4.9,0.5,4.7,7.7,14.4
blackta01,Tarik Black,6191000,2016-17,2017,Los Angeles Lakers,4.9,0.5,4.7,7.7,14.4
blackta01,Tarik Black,3290000,2017-18,2018,Houston Rockets,4.9,0.5,4.7,7.7,14.4
blairde01,DeJuan Blair,850000,2009-10,2010,San Antonio Spurs,6.8,0.8,5.1,19.0,16.5
blairde01,DeJuan Blair,918000,2010-11,2011,San Antonio Spurs,6.8,0.8,5.1,19.0,16.5
blairde01,DeJuan Blair,986000,2011-12,2012,San Antonio Spurs,6.8,0.8,5.1,19.0,16.5
blairde01,DeJuan Blair,1054000,2012-13,2013,San Antonio Spurs,6.8,0.8,5.1,19.0,16.5
blairde01,DeJuan Blair,947907,2013-14,2014,Dallas Mavericks,6.8,0.8,5.1,19.0,16.5
blairde01,DeJuan Blair,2000000,2014-15,2015,Washington Wizards,6.8,0.8,5.1,19.0,16.5
blairde01,DeJuan Blair,2000000,2015-16,2016,Phoenix Suns,6.8,0.8,5.1,19.0,16.5
blakest01,Steve Blake,4250000,2008-09,2009,Portland Trail Blazers,6.5,4.0,2.1,29.1,11.1
blakest01,Steve Blake,4930000,2009-10,2010,Los Angeles Clippers,6.5,4.0,2.1,29.1,11.1
blakest01,Steve Blake,4000000,2010-11,2011,Los Angeles Lakers,6.5,4.0,2.1,29.1,11.1
blakest01,Steve Blake,4000000,2011-12,2012,Los Angeles Lakers,6.5,4.0,2.1,29.1,11.1
blakest01,Steve Blake,4000000,2012-13,2013,Los Angeles Lakers,6.5,4.0,2.1,29.1,11.1
